743,Rmka,Uski,1963-12-19,63550889270,Ul. Jowa 87,461005044
744,Kmek,Sska,1958-09-25,82964957752,Ul. Towa 94,554472990
745,Tmek,Kska,1988-09-12,83840963744,Ul. Oowa 56,449212044
746,Rmka,Pski,1954-04-14,81984641576,Ul. Lowa 63,155821684
747,Nmek,Iski,1992-06-28,73601976937,Ul. Towska 17,590010930
748,Imek,Cski,1988-11-26,81132981976,Ul. Uowa 10,619922436
749,Mmek,Wska,1945-06-17,71513127141,Ul. Xowska 18,814218760
750,Amka,Pska,1952-06-07,52007853350,Ul. Jowska 86,871112128
751,Umek,Hski,1956-04-13,62090377994,Ul. Kowa 17,464025732
752,Vmka,Kski,1947-07-15,72213259514,Ul. Towska 55,898228344
753,Xmek,Sska,1956-07-19,52579403945,Ul. Aowska 79,257828192
754,Omka,Dska,1945-12-25,81913256120,Ul. Wowa 86,734386410
755,Omka,Rska,1945-08-18,52785613935,Ul. Iowska 80,983189224
756,Qmek,Hska,1950-12-08,83831523592,Ul. Oowska 60,179220393
757,Mmka,Hska,1999-09-28,71798052278,Ul. Jowska 7,672600950
758,Vmka,Jski,1990-08-14,63422030498,Ul. Xowa 68,784247455
759,Xmka,Xska,1955-10-20,51265245930,Ul. Uowska 52,748577350
760,Ymka,Oska,1997-11-06,71975297169,Ul. Cowska 9,394137959
761,Nmek,Sski,1957-05-10,52119554255,Ul. Wowa 20,759038325
762,Vmka,Qski,1955-09-12,73341212905,Ul. Kowa 88,374775735
763,Omka,Mski,1953-08-06,71299060636,Ul. Kowa 24,423916304
764,Wmka,Xska,1951-07-04,84100094528,Ul. Fowa 29,175503937
765,Mmka,Sska,1959-06-04,41578934876,Ul. Uowska 86,953217278
766,Qmek,Vski,1951-11-22,83391688752,Ul. Mowa 54,117505442
767,Emka,Uska,1948-12-24,41741000552,Ul. Iowa 41,690884416
768,Lmka,Gska,1988-04-14,52916367380,Ul. Mowa 2,411605916
769,Bmek,Jski,1957-04-02,43126922744,Ul. Powska 27,655113404
770,Qmka,Nska,1974-07-12,63657160960,Ul. Kowa 19,436539396
771,Fmka,Wska,1951-04-06,83084594200,Ul. Sowa 95,242257256
772,Mmek,Cska,1991-10-04,62603608064,Ul. Lowa 61,931860046
773,Imek,Cski,1981-08-28,51521723120,Ul. Howska 8,384749845
774,Qmek,Pska,1952-12-27,72582161131,Ul. Cowska 91,236909472
775,Kmek,Dski,1946-07-21,64183488538,Ul. Howska 32,686803644
776,Gmka,Sski,1983-05-03,82425679992,Ul. Bowska 85,733495153
777,Rmek,Aski,1958-05-07,62990401956,Ul. Gowska 47,415817848
778,Omka,Qski,1980-06-25,73526830219,Ul. Aowa 26,669233174
779,Smka,Aski,1991-06-19,42253927192,Ul. Kowska 43,170632578
780,Xmka,Kska,1970-06-26,53284961845,Ul. Bowska 8,476588192
781,Dmek,Uski,1974-11-26,72291717145,Ul. Oowska 16,210638668
782,Gmka,Iska,1973-09-12,81659186408,Ul. Bowska 31,638567608
783,Rmek,Gski,1950-11-22,42704170144,Ul. Lowska 73,622571132
784,Lmek,Aski,1974-12-17,81168844272,Ul. Aowa 7,938867715
785,Mmek,Oski,1957-10-01,62375708642,Ul. Wowa 31,570069715
786,Pmka,Lski,1994-10-04,43616002752,Ul. Lowa 59,585223035
787,Wmka,Hska,1977-01-18,72750112602,Ul. Vowska 15,358324732
788,Rmka,Uski,1988-03-12,73532832585,Ul. Oowa 16,716359409
789,Lmek,Mski,1961-07-04,71277814326,Ul. Rowa 61,349773854
790,Gmka,Rski,1947-12-23,61288380588,Ul. Vowa 19,161317356
791,Emka,Uska,1980-04-25,41245816188,Ul. Powska 13,663844186
792,Emek,Cska,1993-08-20,43087889384,Ul. Powa 15,267063210
793,Qmka,Eska,1956-08-16,71948319051,Ul. Fowa 26,477254132
794,Imka,Nski,1951-11-11,51313107680,Ul. Aowa 65,417428680
795,Xmka,Hski,1962-04-17,71961525197,Ul. Lowa 61,628280904
796,Nmek,Qska,1969-05-28,74012966383,Ul. Howska 36,670379800
797,Gmek,Bski,1985-07-20,62422281234,Ul. Rowska 91,945123074
798,Vmek,Gski,1952-11-11,82135111104,Ul. Uowa 4,638391926
799,Dmka,Eska,1961-02-21,63750822530,Ul. Sowska 2,570144445
800,Fmka,Oska,1994-08-28,82295248032,Ul. Eowska 58,314279017
801,Qmek,Xska,1988-12-28,82373759328,Ul. Howska 79,797043871
802,Omka,Uski,1970-09-11,53837523300,Ul. Fowa 92,184715002
803,Nmek,Lska,1946-01-09,83830418544,Ul. Fowska 29,419331392
804,Qmka,Oski,1987-12-16,42113667908,Ul. Mowska 14,628072830
805,Nmka,Nska,1970-01-17,43114144256,Ul. Howa 57,835597280
806,Umek,Kska,1964-08-24,81588361912,Ul. Kowska 36,245360504
807,Omek,Nski,1968-09-18,51054447300,Ul. Wowska 85,510813240
808,Nmek,Bska,1990-06-13,82732730160,Ul. Towa 83,699567562
809,Ymka,Gska,1952-08-21,81040936352,Ul. Xowska 42,941745889
810,Smka,Jski,1986-04-28,42024482520,Ul. Wowa 90,740276713
811,Xmka,Wski,1994-10-11,52469124305,Ul. Oowa 65,217732852
812,Mmek,Fski,1966-05-06,81778038768,Ul. Fowa 98,971730995
813,Rmka,Fska,1950-12-02,74018922589,Ul. Powa 4,397335481
814,Pmka,Vska,1963-05-21,53590622260,Ul. Yowska 63,331765097
815,Rmek,Yski,1978-05-16,53652542125,Ul. Vowska 14,568415820
816,Cmka,Rska,1980-01-03,51789794910,Ul. Cowska 42,775800816
817,Cmka,Mska,1947-01-03,81891959528,Ul. Cowa 61,577130790
818,Rmek,Dski,1989-04-18,73093116956,Ul. Lowa 7,149812361
819,Wmek,Mska,1998-09-13,61820118998,Ul. Xowa 23,546357680
820,Wmek,Xski,1982-10-12,53670948200,Ul. Wowska 41,444413624
821,Omek,Dska,1987-04-13,62525416956,Ul. Jowa 81,936644963
822,Lmka,Kska,1968-03-04,72253679023,Ul. Gowa 32,273429502
823,Xmka,Dska,1983-06-23,42380153808,Ul. Jowa 35,685936542
824,Emka,Pski,1953-08-14,43408495608,Ul. Xowska 79,118720941
825,Mmka,Wski,1996-07-10,72316323601,Ul. Vowska 84,283018768
826,Wmka,Rska,1976-04-26,51155428480,Ul. Howa 91,762780689
827,Wmka,Jski,1967-08-04,52548736335,Ul. Yowska 45,917314588
828,Amek,Xski,1983-04-08,61904811562,Ul. Qowa 86,321889730
829,Omek,Fska,1975-05-28,52576113315,Ul. Powa 39,318951957
830,Umek,Mska,1971-07-28,61520082914,Ul. Aowa 92,513108645
831,Vmka,Xska,1991-04-18,71180110756,Ul. Towska 96,712246853
832,Lmek,Gski,1985-05-02,71701119317,Ul. Powa 46,394789328
833,Xmka,Lski,1990-07-23,62978805276,Ul. Howa 62,225104174
834,Emek,Tski,1949-10-02,73430602751,Ul. Jowa 91,964907011
835,Emek,Gska,1989-05-13,62043643158,Ul. Uowska 83,880442944
836,Imek,Iski,1976-11-20,43698978028,Ul. Towa 86,543456935
837,Ymek,Tski,1976-06-13,61559460000,Ul. Jowa 23,730754495
838,Lmek,Tski,1991-07-16,62055372444,Ul. Howska 93,770254033
839,Wmka,Sski,1948-03-11,73994379599,Ul. Uowa 49,950206262
840,Wmek,Lska,1956-07-27,83886370416,Ul. Qowska 88,872917944
841,Imek,Vski,1981-03-12,51268649090,Ul. Uowa 41,189729356
842,Xmka,Rska,1996-01-23,44030854392,Ul. Nowa 55,479220816
843,Kmka,Kski,1945-02-02,44247620720,Ul. Wowa 86,958058473
844,Imka,Yski,1952-11-02,73165167508,Ul. Sowska 85,141930693
845,Lmek,Uski,1981-09-03,73418272849,Ul. Kowa 84,157712592
846,Wmek,Uski,1953-01-26,81248450832,Ul. Kowska 82,587425210
847,Mmka,Eski,1975-03-13,81658303192,Ul. Gowa 40,158920894
848,Omek,Jska,1953-01-09,74076446291,Ul. Howa 58,329002796
849,Smka,Aski,1971-04-06,81128472472,Ul. Nowska 70,562489865
850,Lmek,Jska,1961-05-13,83621602760,Ul. Lowa 31,618102732
851,Vmek,Oska,1952-01-24,63272407560,Ul. Towa 2,662922248
852,Tmka,Gska,1988-09-16,64245907436,Ul. Nowa 35,856716896
853,Hmka,Qski,1969-05-05,72264327398,Ul. Mowska 68,686144354
854,Gmek,Hska,1956-07-17,63041485146,Ul. Oowa 9,367039753
855,Fmek,Eska,1994-08-28,41391118532,Ul. Dowa 17,661543362
856,Wmek,Wski,1999-05-08,82937100528,Ul. Iowa 99,976120870
857,Bmek,Hska,1969-07-21,73223200231,Ul. Rowska 97,993032155
858,Lmka,Eska,1999-02-17,72868309655,Ul. Gowa 68,130928853
859,Gmek,Aski,1958-01-24,63060649404,Ul. Sowska 77,381105457
860,Vmka,Uski,1993-03-28,71053070275,Ul. Howska 82,273342000
861,Emka,Eski,1959-06-01,42040113292,Ul. Wowa 27,711712180
862,Imka,Wska,1953-03-09,41546643540,Ul. Cowa 20,532051000
863,Tmek,Uska,1994-06-04,73858595627,Ul. Nowa 28,960163045
864,Umka,Pska,1949-10-28,61133986754,Ul. Nowska 64,673270728
865,Imek,Jska,1965-10-21,41665494304,Ul. Nowa 72,740086618
866,Cmek,Sska,1978-04-17,82436841000,Ul. Wowa 15,267165434
867,Dmek,Yska,1972-09-20,41000824528,Ul. Iowa 62,698755520
868,Amka,Oska,1970-06-24,84082671464,Ul. Sowska 76,724965863
869,Qmek,Nska,1986-03-09,63411328598,Ul. Eowska 6,253806980
870,Pmka,Wski,1979-11-17,63983230422,Ul. Aowska 63,895021392
871,Jmka,Aski,1998-01-01,83172560112,Ul. Dowa 23,824600384
872,Rmka,Gski,1970-11-17,52609449125,Ul. Yowa 99,696626576
873,Tmek,Uska,1992-06-22,63674140104,Ul. Rowa 43,770219586
874,Mmka,Yska,1974-11-10,72992511937,Ul. Xowa 20,776047231
875,Pmek,Vski,1984-11-02,81035662040,Ul. Aowska 5,264605586
876,Cmek,Pska,1995-02-14,44170069192,Ul. Wowa 66,993944343
877,Dmek,Wska,1971-10-19,43766422028,Ul. Iowska 55,555408140
878,Hmek,Gski,1967-04-07,51186233885,Ul. Uowska 90,678627788
879,Lmka,Kski,1983-09-03,63275222344,Ul. Aowa 50,583880880
880,Cmek,Cski,1960-02-15,81475309576,Ul. Powska 55,641905424
881,Dmek,Oska,1973-04-16,43361510772,Ul. Vowska 57,326166468
882,Fmek,Xska,1977-11-16,81924350640,Ul. Wowa 31,926870019
883,Tmek,Xska,1972-09-24,73830681328,Ul. Wowska 53,492092256
884,Gmka,Dska,1980-11-08,51980747255,Ul. Towska 98,369797926
885,Vmek,Iska,1948-02-02,43771204460,Ul. Rowska 21,155215708
886,Dmek,Qska,1952-11-22,63651636228,Ul. Cowa 48,495451416
887,Omek,Qska,1981-02-17,61555762154,Ul. Xowska 57,643961254
888,Cmka,Vska,1954-02-02,71673914611,Ul. Gowska 77,975481630
889,Imka,Sski,1972-10-11,71392707693,Ul. Uowa 64,790309986
890,Qmka,Pski,1953-08-24,53174593365,Ul. Iowa 96,412074440
891,Nmek,Fski,1945-09-11,83497462728,Ul. Xowa 56,839908120
892,Gmek,Mska,1956-01-03,61457152556,Ul. Xowa 22,381658014
893,Pmek,Aska,1951-11-21,54091505275,Ul. Sowska 55,476543268
894,Imka,Jski,1996-06-26,62214830528,Ul. Bowa 83,741617017
895,Emek,Cska,1960-12-05,61956419700,Ul. Xowa 93,671118410
896,Xmek,Kska,1996-02-22,63871078930,Ul. Xowa 16,292910288
897,Kmek,Gska,1990-01-23,41710520952,Ul. Jowska 13,815149160
898,Rmek,Wska,1990-02-24,74132398254,Ul. Fowa 65,754687570
899,Kmka,Yska,1961-09-20,83979155224,Ul. Yowa 62,974388036
900,Hmek,Bska,1969-01-28,63264808132,Ul. Xowa 87,425791488
901,Umka,Cski,1956-01-14,52115762965,Ul. Towska 4,168232043
902,Qmka,Cska,1981-11-06,64094923754,Ul. Aowska 47,346245354
903,Amka,Iski,1964-11-06,71865887717,Ul. Bowska 7,224208612
904,Hmek,Cski,1997-04-03,52178846705,Ul. Lowska 19,980727944
905,Omka,Kski,1983-01-09,61703820852,Ul. Towska 50,920118665
906,Tmka,Oski,1999-05-25,52186039040,Ul. Qowa 85,513828395
907,Jmek,Fski,1972-11-01,62663675516,Ul. Aowska 20,337715939
908,Dmka,Sska,1985-09-25,51515700195,Ul. Yowska 40,431011176
909,Smka,Eski,1974-07-03,41786585180,Ul. Howska 17,616437014
910,Omek,Mska,1950-08-20,73403908157,Ul. Aowska 86,342231395
911,Gmka,Jski,1970-07-24,71949806307,Ul. Towska 45,616430668
912,Lmka,Pski,1989-03-05,63816273182,Ul. Towa 35,724600235
913,Hmka,Eski,1952-03-19,72037880901,Ul. Vowa 25,874747504
914,Amek,Dska,1982-01-07,61278379580,Ul. Iowa 6,192117668
915,Jmka,Fska,1969-01-19,73494297589,Ul. Towska 77,359872204
916,Ymek,Xski,1971-06-04,43429146036,Ul. Iowa 31,530484805
917,Imek,Dska,1950-11-02,63769563170,Ul. Iowa 40,534119105
918,Pmek,Dski,1957-06-11,54084197985,Ul. Nowa 49,515467805
919,Lmek,Nska,1989-01-07,82874245024,Ul. Rowska 58,533358515
920,Cmek,Nska,1952-02-04,82895358312,Ul. Yowa 12,990370758
921,Imka,Eska,1961-09-18,53378211865,Ul. Oowa 85,691631958
922,Hmka,Qski,1948-02-26,52074573610,Ul. Cowa 74,995922103
923,Emek,Rski,1985-05-11,83859208704,Ul. Jowa 82,536475255
924,Gmka,Mska,1982-04-19,43117120928,Ul. Vowska 7,410099700
925,Pmek,Kski,1961-12-06,42176341292,Ul. Wowska 25,233223564
926,Wmka,Rski,1947-06-14,43524616780,Ul. Wowa 86,295233454
927,Imek,Lska,1954-03-07,72027113449,Ul. Bowska 94,661258406
928,Lmka,Oski,1961-03-24,43358609672,Ul. Uowska 98,247519690
929,Wmka,Mski,1988-08-14,63114268408,Ul. Sowska 80,293241800
930,Imek,Sski,1985-08-27,51963938755,Ul. Eowa 41,764039865
931,Amka,Fska,1986-05-11,71147432790,Ul. Uowska 85,643620106
932,Umka,Cski,1973-03-04,51245270040,Ul. Uowska 18,645714036
933,Gmek,Wska,1974-02-06,54226681245,Ul. Uowa 19,473911628
934,Fmka,Vska,1955-06-11,52390721390,Ul. Vowska 44,287424562
935,Umek,Tski,1955-10-16,63351319248,Ul. Cowa 1,949378640
936,Imka,Iska,1951-01-08,52594699245,Ul. Jowa 44,998941848
937,Lmek,Jska,1968-05-15,51910887120,Ul. Dowska 59,829221984
938,Kmek,Cski,1961-10-04,41611565120,Ul. Dowa 52,972872260
939,Vmka,Mski,1950-11-08,62578218038,Ul. Uowa 33,814112456
940,Umka,Uski,1978-11-25,41755771476,Ul. Rowa 10,586621460
941,Nmek,Xska,1989-05-04,74032375021,Ul. Jowska 69,468127000
942,Bmek,Eska,1988-12-01,71348123522,Ul. Lowska 70,715177184
943,Wmek,Dski,1969-02-21,84235735440,Ul. Wowska 26,573124660
944,Vmek,Dska,1998-03-06,81269441184,Ul. Iowska 95,613410982
945,Mmka,Cska,1965-10-21,63710896054,Ul. Aowa 69,111702089
946,Mmek,Pski,1976-10-26,61683555274,Ul. Fowa 56,918021086
947,Xmka,Cska,1977-06-23,62263349380,Ul. Fowa 73,940160471
948,Amka,Vski,1973-01-24,82037836920,Ul. Fowska 33,728702345
949,Kmka,Dski,1950-12-14,72258816333,Ul. Bowa 26,875725040
950,Pmek,Bski,1983-10-20,41062388396,Ul. Eowa 16,560276865
951,Dmka,Eska,1961-03-24,72069228711,Ul. Fowa 20,566130865
952,Umek,Yski,1969-11-13,63324833486,Ul. Mowska 2,984088254
953,Tmek,Iski,1981-12-12,82626230848,Ul. Wowska 59,580508900
954,Omek,Jska,1984-11-17,72844926677,Ul. Gowa 4,665682350
955,Lmka,Lski,1967-09-06,74145711449,Ul. Gowska 56,417925708
956,Wmek,Hski,1949-03-19,62756575668,Ul. Bowa 36,775134937
957,Wmka,Xska,1967-01-10,72848527265,Ul. Wowa 36,398813905
958,Xmka,Lska,1971-06-11,52199188345,Ul. Powa 27,912867950
959,Rmka,Gska,1966-09-24,84070419464,Ul. Uowska 30,767389014
960,Lmek,Kski,1954-12-21,52873322410,Ul. Lowa 13,380077667
961,Mmek,Sska,1970-04-16,52599332655,Ul. Dowa 77,741533973
962,Jmek,Oski,1975-05-22,52485142055,Ul. Fowa 41,158612272
963,Fmka,Kska,1963-06-22,62336500606,Ul. Mowska 31,697032994
964,Qmek,Iska,1970-06-28,61300977948,Ul. Qowa 66,284761160
965,Xmek,Mski,1952-03-19,53190562005,Ul. Xowa 50,170623852
966,Xmka,Qski,1987-06-04,62147302942,Ul. Gowska 52,692061592
967,Bmek,Hski,1973-04-21,61075248878,Ul. Aowa 5,499207892
968,Lmek,Wska,1985-09-10,53856906740,Ul. Lowska 75,377378891
969,Kmek,Yski,1977-12-05,81018950392,Ul. Kowa 72,160413719
970,Imek,Hska,1971-12-03,81269213416,Ul. Xowa 18,989312753
971,Pmka,Rski,1987-03-16,84055932136,Ul. Fowa 43,299858050
972,Bmek,Bski,1972-10-13,41613443144,Ul. Towska 73,380411658
973,Nmek,Vski,1951-10-28,53949983155,Ul. Xowa 14,966800603
974,Jmek,Jski,1995-11-14,61572203558,Ul. Dowska 42,866602432
975,Xmek,Qski,1990-08-11,73579200177,Ul. Howa 91,174431173
976,Imka,Sska,1985-12-08,53664772580,Ul. Sowa 38,398610047
977,Smek,Iski,1967-05-23,61827385760,Ul. Uowska 92,270321216
978,Amek,Lski,1960-04-25,43139726704,Ul. Cowa 82,837349976
979,Emka,Oska,1974-10-14,63415088694,Ul. Dowa 43,549218935
980,Gmek,Jska,1974-03-12,51082991160,Ul. Rowa 4,864824264
981,Jmek,Aska,1959-10-03,82516017240,Ul. Fowska 77,236747806
982,Smek,Lska,1975-02-13,41139754184,Ul. Aowa 44,586791440
983,Pmka,Gska,1954-09-06,62417698964,Ul. Rowa 40,515959610
984,Imka,Jska,1962-08-23,72962278736,Ul. Uowa 50,956634127
985,Xmka,Tska,1975-03-15,52413327730,Ul. Dowska 86,620212756
986,Nmek,Qska,1952-05-12,82209049656,Ul. Cowa 82,385057246
987,Jmka,Tski,1988-09-05,51080000990,Ul. Jowska 78,274240822
988,Cmka,Qski,1967-05-03,83651856216,Ul. Gowska 8,397075219
989,Amek,Hski,1992-10-06,62831010632,Ul. Xowa 88,556510715
990,Gmka,Aska,1958-09-28,61515319680,Ul. Fowa 5,864461352
991,Nmka,Lska,1952-07-14,81533091152,Ul. Oowa 99,136021540
992,Vmek,Rska,1987-08-07,42415117384,Ul. Howska 59,710643563
993,Tmek,Qski,1990-11-07,53442703125,Ul. Iowa 3,639580172
994,Smek,Iska,1949-03-21,52419051520,Ul. Powa 67,675393452
995,Kmek,Vska,1976-10-18,84269864512,Ul. Iowa 98,817745432
996,Smek,Uska,1973-05-24,73431925421,Ul. Lowska 35,189824827
997,Vmka,Pska,1947-04-19,62283869686,Ul. Towska 96,358559631
998,Wmka,Aski,1979-10-13,63364692178,Ul. Fowska 75,522831520
999,Kmek,Pski,1949-06-22,41590947240,Ul. Bowska 18,347675345
1000,Amka,Nski,1946-10-16,72688846256,Ul. Rowa 15,253024978
1001,Lmka,Wska,1966-03-16,52304444985,Ul. Yowa 89,960934794
1002,Imek,Cska,1960-02-22,51158807490,Ul. Mowa 84,683931674
1003,Jmka,Tski,1960-07-23,73819754936,Ul. Rowska 50,899039592
1004,Xmka,Nska,1968-01-09,51088857800,Ul. Towa 30,712849791
1005,Emka,Hska,1968-03-13,81539931584,Ul. Eowa 49,129209424
1006,Pmek,Hski,1960-11-03,64076578962,Ul. Bowska 3,837407800
1007,Nmek,Xski,1980-02-04,73257113808,Ul. Towa 42,573310995
1008,Qmek,Iski,1994-09-22,41172323340,Ul. Yowska 63,726911510
1009,Smka,Wska,1948-04-26,42940320632,Ul. Oowska 94,270462990
1010,Fmek,Vska,1975-06-04,62370530528,Ul. Rowa 83,560544080
1011,Jmek,Qska,1959-10-02,43672329392,Ul. Powska 84,833922168
1012,Emka,Uska,1974-10-04,53841750650,Ul. Mowska 45,848438304
1013,Xmek,Bski,1991-03-23,41264666284,Ul. Lowska 94,560779355
1014,Lmek,Rska,1976-02-17,41039606816,Ul. Towa 35,457989228
1015,Pmka,Tska,1979-11-07,73919904013,Ul. Fowska 22,599053240
1016,Hmek,Gska,1987-08-13,51807821460,Ul. Fowska 55,998008359
1017,Umka,Xski,1957-03-05,52739637220,Ul. Xowa 68,654138198
1018,Fmek,Rska,1972-03-23,83443513152,Ul. Iowa 12,927566751
1019,Xmka,Iski,1964-06-09,81216130632,Ul. Qowa 47,325372702
1020,Qmek,Wska,1993-08-27,52526167405,Ul. Sowa 26,939076724
1021,Kmek,Mska,1968-12-23,52123919760,Ul. Cowska 82,833052320
1022,Imka,Sska,1964-01-25,71473231565,Ul. Kowa 22,916953765
1023,Vmek,Tski,1954-01-27,54245251615,Ul. Rowa 5,674160084
1024,Smka,Iska,1981-01-17,61984295270,Ul. Wowa 38,472305896
1025,Lmka,Gska,1983-10-01,72368011209,Ul. Oowska 57,887728544
1026,Smek,Uska,1960-05-23,61765703966,Ul. Cowa 20,523900335
1027,Gmek,Nska,1996-06-05,73670270644,Ul. Jowa 88,622423346
1028,Kmka,Vski,1968-11-12,61084329870,Ul. Xowa 23,324205235
1029,Amka,Gski,1946-09-28,51506619445,Ul. Kowska 60,874627856
1030,Amka,Kska,1986-09-10,62766113388,Ul. Sowska 12,743572765
1031,Ymka,Hska,1952-08-20,61622178416,Ul. Rowska 41,621452310
1032,Jmek,Hski,1975-11-26,72367120020,Ul. Jowska 60,726027519
1033,Vmek,Fski,1992-02-02,82490684152,Ul. Sowska 10,530854785
1034,Imek,Nski,1996-04-13,51280327370,Ul. Uowa 53,736415068
1035,Kmek,Nski,1978-04-11,51870208515,Ul. Towska 55,464448384
1036,Cmek,Wska,1954-12-21,73458502578,Ul. Kowska 82,826709624
1037,Hmek,Xski,1999-08-21,63355175104,Ul. Wowska 76,982143477
1038,Ymek,Kska,1991-03-16,52307035230,Ul. Mowska 50,434009304
1039,Gmka,Yska,1993-08-02,43269281444,Ul. Nowska 77,616597878
1040,Smka,Yski,1970-05-08,73622194997,Ul. Powa 70,188123470
1041,Tmka,Lski,1962-04-28,83773433120,Ul. Fowa 75,949287838
1042,Lmka,Oska,1991-03-19,82652668936,Ul. Aowa 61,987140634
1043,Gmek,Iska,1998-02-05,83035087416,Ul. Vowska 98,230916806
1044,Ymek,Cski,1985-05-12,53760626540,Ul. Wowa 54,732572310
1045,Qmka,Gska,1953-04-28,41781208396,Ul. Uowa 78,641245824
1046,Rmek,Rski,1998-05-14,84038730456,Ul. Aowa 89,410809724
1047,Kmek,Aski,1956-01-09,43299011072,Ul. Rowska 63,499131544
1048,Bmka,Uski,1987-09-11,63138071658,Ul. Dowa 16,264803566
1049,Kmek,Jska,1981-06-11,53605247750,Ul. Cowa 3,775622124
1050,Gmek,Gski,1966-12-02,73271393347,Ul. Yowa 92,835601032
1051,Vmek,Mski,1979-10-16,71276963324,Ul. Lowa 63,414371592
1052,Bmek,Jski,1960-11-07,62656638442,Ul. Fowska 87,680928676
1053,Jmka,Nski,1952-05-11,54004152180,Ul. Aowska 18,581100285
1054,Qmka,Nski,1975-01-14,62072688670,Ul. Towa 77,213306056
1055,Qmek,Fski,1974-11-12,62376891928,Ul. Mowska 45,575125960
1056,Amek,Rski,1948-10-07,61580464662,Ul. Yowska 47,568755070
1057,Nmek,Uski,1959-09-27,82651454248,Ul. Iowska 39,459190108
1058,Vmka,Mski,1966-06-10,83802140136,Ul. Qowa 96,947826468
1059,Kmek,Eska,1998-10-05,43814624732,Ul. Nowska 1,774200945
1060,Bmek,Jski,1980-06-08,44088823000,Ul. Qowska 29,214553742
1061,Kmek,Qska,1948-03-08,44135999044,Ul. Mowa 39,981809503
1062,Jmek,Iska,1965-01-15,83628322080,Ul. Uowska 59,527559870
1063,Rmka,Tska,1969-10-13,41168252212,Ul. Sowa 73,356983349
1064,Dmek,Qska,1998-04-20,42891791484,Ul. Lowa 12,649264284
1065,Imek,Eska,1998-05-09,41577734532,Ul. Mowska 34,523047275
1066,Kmek,Qski,1969-01-24,81634053144,Ul. Lowa 21,519661085
1067,Lmek,Mski,1988-04-26,41483820184,Ul. Xowa 59,533164840
1068,Lmka,Lski,1954-02-13,72168979221,Ul. Qowa 29,552694625
1069,Bmek,Bska,1988-01-26,42842369360,Ul. Aowska 93,545200925
1070,Nmka,Iska,1991-07-05,82817744424,Ul. Lowska 86,792796754
1071,Cmka,Bska,1973-06-19,73615915717,Ul. Jowska 97,547439895
1072,Xmek,Rska,1992-02-06,41184113036,Ul. Cowska 58,182225970
1073,Omek,Cska,1953-11-03,81050023248,Ul. Uowa 35,459248276
1074,Jmka,Qski,1984-05-22,73985853958,Ul. Towa 14,327296633
1075,Jmek,Wska,1971-02-16,81503661776,Ul. Qowa 84,356847853
1076,Lmka,Gski,1983-03-23,84116330120,Ul. Powska 33,654536176
1077,Rmka,Iski,1993-01-28,64065605826,Ul. Powa 28,784415031
1078,Cmka,Uski,1974-09-23,73583138978,Ul. Wowa 8,388302670
1079,Amek,Kski,1966-07-10,83831679624,Ul. Fowa 63,416094544
1080,Nmek,Jski,1963-02-09,63676341826,Ul. Vowska 34,210532672
1081,Lmka,Nski,1979-09-26,81733194912,Ul. Cowska 91,847825784
1082,Hmek,Vski,1958-06-05,81692973096,Ul. Aowa 24,856506544
1083,Rmek,Xski,1992-02-28,41262414832,Ul. Kowska 27,778209814
1084,Cmka,Sski,1979-02-27,74043175628,Ul. Yowa 92,526552520
1085,Emek,Kska,1997-02-12,61917927344,Ul. Iowa 93,258351996
1086,Umek,Eski,1949-12-11,73313459248,Ul. Sowa 69,853948280
1087,Fmek,Bski,1967-10-06,62480965118,Ul. Howska 21,791910766
1088,Smka,Dski,1956-03-21,71203932032,Ul. Uowa 89,716548286
1089,Amek,Tska,1975-04-22,71016542525,Ul. Kowa 50,380514106
1090,Omka,Dski,1955-08-01,61974563636,Ul. Oowa 99,593543310
1091,Wmka,Bska,1950-06-24,61426374636,Ul. Powska 35,283354358
1092,Hmka,Eska,1985-09-23,42614807008,Ul. Bowa 55,324005706
1093,Imka,Iski,1967-12-24,43618201444,Ul. Qowa 34,380025293
1094,Emek,Jska,1947-01-16,42674336732,Ul. Sowska 21,828148336
1095,Vmka,Iska,1968-09-03,53506536490,Ul. Jowa 17,781226163
1096,Bmka,Dska,1979-12-10,64262806642,Ul. Sowska 71,169822746
1097,Wmka,Mski,1986-05-19,42842593356,Ul. Lowa 63,137532130
1098,Tmek,Qska,1977-11-26,62219410200,Ul. Vowa 89,887522360
1099,Mmek,Jski,1945-04-13,52660717065,Ul. Rowa 58,321360192
1100,Tmek,Gski,1956-01-13,83773953128,Ul. Oowska 68,870320096
1101,Amka,Jski,1989-03-18,43278604736,Ul. Wowa 3,798851130
1102,Qmka,Rski,1991-02-17,72331314301,Ul. Jowska 12,734081979
1103,Tmka,Pska,1977-01-12,71020133364,Ul. Mowa 2,122709965
1104,Wmek,Dski,1969-07-24,83688274896,Ul. Rowa 29,782864010
1105,Kmka,Iski,1990-06-05,81322987360,Ul. Howska 74,810936184
1106,Imka,Hski,1966-03-25,63093346308,Ul. Nowa 42,697878216
1107,Wmka,Bska,1998-07-24,72354525379,Ul. Xowa 43,458320588
1108,Umka,Iska,1992-10-03,61632033018,Ul. Qowa 82,360804053
1109,Wmek,Oska,1988-06-21,71564526068,Ul. Towska 44,810400208
1110,Amka,Cska,1959-01-24,52950163060,Ul. Gowa 87,257616442
1111,Dmka,Uski,1995-06-03,72241121774,Ul. Kowa 24,466600520
